city_code,city,state_short,state_full
30,Buckland,AK,Alaska
31,Cantwell,AK,Alaska
32,Central,AK,Alaska
33,Chalkyitsik,AK,Alaska
34,Chefornak,AK,Alaska
35,Chevak,AK,Alaska
36,Chicken,AK,Alaska
37,Chignik,AK,Alaska
38,Chignik Lagoon,AK,Alaska
39,Chignik Lake,AK,Alaska
40,Chitina,AK,Alaska
41,Chugiak,AK,Alaska
42,Circle,AK,Alaska
43,Clam Gulch,AK,Alaska
44,Clarks Point,AK,Alaska
45,Clear,AK,Alaska
46,Coffman Cove,AK,Alaska
47,Cold Bay,AK,Alaska
48,Cooper Landing,AK,Alaska
49,Copper Center,AK,Alaska
50,Cordova,AK,Alaska
51,Craig,AK,Alaska
52,Crooked Creek,AK,Alaska
53,Deering,AK,Alaska
54,Delta Junction,AK,Alaska
55,Denali National Park,AK,Alaska
56,Dillingham,AK,Alaska
57,Douglas,AK,Alaska
58,Dutch Harbor,AK,Alaska
59,Eagle,AK,Alaska
60,Eagle River,AK,Alaska
61,Eek,AK,Alaska
62,Egegik,AK,Alaska
63,Eielson AFB,AK,Alaska
64,Ekwok,AK,Alaska
65,Elfin Cove,AK,Alaska
66,Elim,AK,Alaska
67,Emmonak,AK,Alaska
68,Ester,AK,Alaska
69,Fairbanks,AK,Alaska
70,False Pass,AK,Alaska
71,Fort Greely,AK,Alaska
72,Fort Wainwright,AK,Alaska
73,Fort Yukon,AK,Alaska
74,Gakona,AK,Alaska
75,Galena,AK,Alaska
76,Gambell,AK,Alaska
77,Girdwood,AK,Alaska
78,Glennallen,AK,Alaska
79,Goodnews Bay,AK,Alaska
80,Grayling,AK,Alaska
81,Gustavus,AK,Alaska
82,Haines,AK,Alaska
83,Healy,AK,Alaska
84,Holy Cross,AK,Alaska
85,Homer,AK,Alaska
86,Hoonah,AK,Alaska
87,Hooper Bay,AK,Alaska
88,Hope,AK,Alaska
89,Houston,AK,Alaska
90,Hughes,AK,Alaska
91,Huslia,AK,Alaska
92,Hydaburg,AK,Alaska
93,Hyder,AK,Alaska
94,Iliamna,AK,Alaska
95,Indian,AK,Alaska
96,Jber,AK,Alaska
97,JBER,AK,Alaska
98,Juneau,AK,Alaska
99,Kake,AK,Alaska
100,Kaktovik,AK,Alaska
101,Kalskag,AK,Alaska
102,Kaltag,AK,Alaska
103,Karluk,AK,Alaska
104,Kasigluk,AK,Alaska
105,Kasilof,AK,Alaska
106,Kenai,AK,Alaska
107,Ketchikan,AK,Alaska
108,Kiana,AK,Alaska
109,King Cove,AK,Alaska
110,King Salmon,AK,Alaska
111,Kipnuk,AK,Alaska
112,Kivalina,AK,Alaska
113,Klawock,AK,Alaska
114,Kobuk,AK,Alaska
115,Kodiak,AK,Alaska
116,Kongiganak,AK,Alaska
117,Kotlik,AK,Alaska
118,Kotzebue,AK,Alaska
119,Koyuk,AK,Alaska
120,Koyukuk,AK,Alaska
121,Kwethluk,AK,Alaska
122,Kwigillingok,AK,Alaska
123,Lake Minchumina,AK,Alaska
124,Larsen Bay,AK,Alaska
125,Levelock,AK,Alaska
126,Lower Kalskag,AK,Alaska
127,Manley Hot Springs,AK,Alaska
128,Manokotak,AK,Alaska
129,Marshall,AK,Alaska
130,Mc Grath,AK,Alaska
131,Mekoryuk,AK,Alaska
132,Metlakatla,AK,Alaska
133,Meyers Chuck,AK,Alaska
134,Minto,AK,Alaska
135,Moose Pass,AK,Alaska
136,Mountain Village,AK,Alaska
137,Naknek,AK,Alaska
138,Napakiak,AK,Alaska
139,Nenana,AK,Alaska
140,New Stuyahok,AK,Alaska
141,Nightmute,AK,Alaska
142,Nikiski,AK,Alaska
143,Nikolai,AK,Alaska
144,Nikolski,AK,Alaska
145,Ninilchik,AK,Alaska
146,Noatak,AK,Alaska
147,Nome,AK,Alaska
148,Nondalton,AK,Alaska
149,Noorvik,AK,Alaska
150,North Pole,AK,Alaska
151,Northway,AK,Alaska
152,Nuiqsut,AK,Alaska
153,Nulato,AK,Alaska
154,Nunam Iqua,AK,Alaska
155,Nunapitchuk,AK,Alaska
156,Old Harbor,AK,Alaska
157,Ouzinkie,AK,Alaska
158,Palmer,AK,Alaska
159,Pedro Bay,AK,Alaska
160,Pelican,AK,Alaska
161,Perryville,AK,Alaska
162,Petersburg,AK,Alaska
163,Pilot Point,AK,Alaska
164,Pilot Station,AK,Alaska
165,Platinum,AK,Alaska
166,Point Baker,AK,Alaska
167,Point Hope,AK,Alaska
168,Point Lay,AK,Alaska
169,Port Alexander,AK,Alaska
170,Port Alsworth,AK,Alaska
171,Port Heiden,AK,Alaska
172,Port Lions,AK,Alaska
173,Prudhoe Bay,AK,Alaska
174,Quinhagak,AK,Alaska
175,Rampart,AK,Alaska
176,Red Devil,AK,Alaska
177,Ruby,AK,Alaska
178,Russian Mission,AK,Alaska
179,Saint George Island,AK,Alaska
180,Saint Marys,AK,Alaska
181,Saint Michael,AK,Alaska
182,Saint Paul Island,AK,Alaska
183,Salcha,AK,Alaska
184,Sand Point,AK,Alaska
185,Savoonga,AK,Alaska
186,Scammon Bay,AK,Alaska
187,Selawik,AK,Alaska
188,Seldovia,AK,Alaska
189,Seward,AK,Alaska
190,Shageluk,AK,Alaska
191,Shaktoolik,AK,Alaska
192,Shishmaref,AK,Alaska
193,Shungnak,AK,Alaska
194,Sitka,AK,Alaska
195,Skagway,AK,Alaska
196,Skwentna,AK,Alaska
197,Sleetmute,AK,Alaska
198,Soldotna,AK,Alaska
199,South Naknek,AK,Alaska
200,Stebbins,AK,Alaska
201,Sterling,AK,Alaska
202,Stevens Village,AK,Alaska
203,Sutton,AK,Alaska
204,Takotna,AK,Alaska
205,Talkeetna,AK,Alaska
206,Tanacross,AK,Alaska
207,Tanana,AK,Alaska
208,Tatitlek,AK,Alaska
209,Teller,AK,Alaska
210,Tenakee Springs,AK,Alaska
211,Thorne Bay,AK,Alaska
212,Togiak,AK,Alaska
213,Tok,AK,Alaska
214,Toksook Bay,AK,Alaska
215,Trapper Creek,AK,Alaska
216,Tuluksak,AK,Alaska
217,Tuntutuliak,AK,Alaska
218,Tununak,AK,Alaska
219,Two Rivers,AK,Alaska
220,Tyonek,AK,Alaska
221,Unalakleet,AK,Alaska
222,Unalaska,AK,Alaska
223,Valdez,AK,Alaska
224,Venetie,AK,Alaska
225,Wainwright,AK,Alaska
226,Wales,AK,Alaska
227,Ward Cove,AK,Alaska
228,Wasilla,AK,Alaska
229,White Mountain,AK,Alaska
230,Whittier,AK,Alaska
231,Willow,AK,Alaska
232,Wrangell,AK,Alaska
233,Yakutat,AK,Alaska
234,Abbeville,AL,Alabama
235,Abernant,AL,Alabama
236,Adamsville,AL,Alabama
237,Addison,AL,Alabama
238,Adger,AL,Alabama
239,Akron,AL,Alabama
240,Alabaster,AL,Alabama
241,Alberta,AL,Alabama
242,Albertville,AL,Alabama
243,Alexander City,AL,Alabama
244,Alexandria,AL,Alabama
245,Aliceville,AL,Alabama
246,Allgood,AL,Alabama
247,Alpine,AL,Alabama
248,Alton,AL,Alabama
249,Altoona,AL,Alabama
250,Andalusia,AL,Alabama
251,Anderson,AL,Alabama
252,Annemanie,AL,Alabama
253,Anniston,AL,Alabama
254,Arab,AL,Alabama
255,Ardmore,AL,Alabama
256,Ariton,AL,Alabama
257,Arley,AL,Alabama
258,Arlington,AL,Alabama
259,Ashford,AL,Alabama
260,Ashland,AL,Alabama
261,Ashville,AL,Alabama
262,Athens,AL,Alabama
263,Atmore,AL,Alabama
264,Attalla,AL,Alabama
265,Auburn,AL,Alabama
266,Auburn University,AL,Alabama
267,Autaugaville,AL,Alabama
268,Axis,AL,Alabama
269,Baileyton,AL,Alabama
270,Banks,AL,Alabama
271,Bankston,AL,Alabama
272,Bay Minette,AL,Alabama
273,Bayou La Batre,AL,Alabama
274,Bear Creek,AL,Alabama
275,Beatrice,AL,Alabama
276,Beaverton,AL,Alabama
277,Belk,AL,Alabama
278,Bellamy,AL,Alabama
279,Belle Mina,AL,Alabama
280,Bellwood,AL,Alabama
281,Berry,AL,Alabama
282,Bessemer,AL,Alabama
283,Billingsley,AL,Alabama
284,Birmingham,AL,Alabama
285,Black,AL,Alabama
286,Blountsville,AL,Alabama
287,Boaz,AL,Alabama
288,Boligee,AL,Alabama
289,Bon Air,AL,Alabama
290,Bon Secour,AL,Alabama
291,Booth,AL,Alabama
292,Boykin,AL,Alabama
293,Brantley,AL,Alabama
294,Bremen,AL,Alabama
295,Brent,AL,Alabama
296,Brewton,AL,Alabama
297,Bridgeport,AL,Alabama
298,Brierfield,AL,Alabama
299,Brilliant,AL,Alabama
300,Brooklyn,AL,Alabama
301,Brookside,AL,Alabama
302,Brookwood,AL,Alabama
303,Brownsboro,AL,Alabama
304,Brundidge,AL,Alabama
305,Bryant,AL,Alabama
306,Bucks,AL,Alabama
307,Buhl,AL,Alabama
308,Burnwell,AL,Alabama
309,Butler,AL,Alabama
310,Bynum,AL,Alabama
311,Calera,AL,Alabama
312,Calvert,AL,Alabama
313,Camden,AL,Alabama
314,Camp Hill,AL,Alabama
315,Campbell,AL,Alabama
316,Capshaw,AL,Alabama
317,Carbon Hill,AL,Alabama
318,Carlton,AL,Alabama
319,Carrollton,AL,Alabama
320,Castleberry,AL,Alabama
321,Catherine,AL,Alabama
322,Cecil,AL,Alabama
323,Cedar Bluff,AL,Alabama
324,Centre,AL,Alabama
325,Centreville,AL,Alabama
326,Chancellor,AL,Alabama
327,Chapman,AL,Alabama
328,Chatom,AL,Alabama
329,Chelsea,AL,Alabama
330,Cherokee,AL,Alabama
331,Childersburg,AL,Alabama
332,Choccolocco,AL,Alabama
333,Chunchula,AL,Alabama
334,Citronelle,AL,Alabama
335,Clanton,AL,Alabama
336,Clay,AL,Alabama
337,Clayton,AL,Alabama
338,Cleveland,AL,Alabama
339,Clinton,AL,Alabama
340,Clio,AL,Alabama
341,Clopton,AL,Alabama
342,Cloverdale,AL,Alabama
343,Coaling,AL,Alabama
344,Coden,AL,Alabama
345,Coffee Springs,AL,Alabama
346,Coffeeville,AL,Alabama
347,Coker,AL,Alabama
348,Collinsville,AL,Alabama
349,Columbia,AL,Alabama
350,Columbiana,AL,Alabama
351,Cook Springs,AL,Alabama
352,Coosada,AL,Alabama
353,Cordova,AL,Alabama
354,Cottondale,AL,Alabama
355,Cottonton,AL,Alabama
356,Cottonwood,AL,Alabama
357,Courtland,AL,Alabama
358,Cowarts,AL,Alabama
359,Coy,AL,Alabama
360,Cragford,AL,Alabama
361,Crane Hill,AL,Alabama
362,Creola,AL,Alabama
363,Cropwell,AL,Alabama
364,Crossville,AL,Alabama
365,Cuba,AL,Alabama
366,Cullman,AL,Alabama
367,Cusseta,AL,Alabama
368,Dadeville,AL,Alabama
369,Daleville,AL,Alabama
370,Danville,AL,Alabama
371,Daphne,AL,Alabama
372,Dauphin Island,AL,Alabama
373,Daviston,AL,Alabama
374,Dawson,AL,Alabama
375,De Armanville,AL,Alabama
376,Deatsville,AL,Alabama
377,Decatur,AL,Alabama
378,Deer Park,AL,Alabama
379,Delmar,AL,Alabama
380,Delta,AL,Alabama
381,Demopolis,AL,Alabama
382,Detroit,AL,Alabama
383,Dickinson,AL,Alabama
384,Dixons Mills,AL,Alabama
385,Docena,AL,Alabama
386,Dolomite,AL,Alabama
387,Dora,AL,Alabama
388,Dothan,AL,Alabama
389,Double Springs,AL,Alabama
390,Douglas,AL,Alabama
391,Dozier,AL,Alabama
392,Duncanville,AL,Alabama
393,Dutton,AL,Alabama
394,East Tallassee,AL,Alabama
395,Eastaboga,AL,Alabama
396,Echola,AL,Alabama
397,Eclectic,AL,Alabama
398,Edwardsville,AL,Alabama
399,Eight Mile,AL,Alabama
400,Elba,AL,Alabama
401,Elberta,AL,Alabama
402,Eldridge,AL,Alabama
403,Elkmont,AL,Alabama
404,Elmore,AL,Alabama
405,Elrod,AL,Alabama
406,Emelle,AL,Alabama
407,Empire,AL,Alabama
408,Enterprise,AL,Alabama
409,Epes,AL,Alabama
410,Equality,AL,Alabama
411,Estillfork,AL,Alabama
412,Ethelsville,AL,Alabama
413,Eufaula,AL,Alabama
414,Eutaw,AL,Alabama
415,Eva,AL,Alabama
416,Evergreen,AL,Alabama
417,Excel,AL,Alabama
418,Fackler,AL,Alabama
419,Fairfield,AL,Alabama
420,Fairhope,AL,Alabama
421,Falkville,AL,Alabama
422,Faunsdale,AL,Alabama
423,Fayette,AL,Alabama
424,Fitzpatrick,AL,Alabama
425,Five Points,AL,Alabama
426,Flat Rock,AL,Alabama
427,Flomaton,AL,Alabama
428,Florala,AL,Alabama
429,Florence,AL,Alabama
430,Foley,AL,Alabama
431,Forest Home,AL,Alabama
432,Forkland,AL,Alabama
433,Fort Davis,AL,Alabama
434,Fort Deposit,AL,Alabama
435,Fort Mitchell,AL,Alabama
436,Fort Payne,AL,Alabama
437,Fort Rucker,AL,Alabama
438,Fosters,AL,Alabama
439,Franklin,AL,Alabama
440,Frankville,AL,Alabama
441,Frisco City,AL,Alabama
442,Fruitdale,AL,Alabama
443,Fruithurst,AL,Alabama
444,Fulton,AL,Alabama
445,Fultondale,AL,Alabama
446,Furman,AL,Alabama
447,Fyffe,AL,Alabama
448,Gadsden,AL,Alabama
449,Gainestown,AL,Alabama
450,Gainesville,AL,Alabama
451,Gallant,AL,Alabama
452,Gallion,AL,Alabama
453,Gantt,AL,Alabama
454,Garden City,AL,Alabama
455,Gardendale,AL,Alabama
456,Gaylesville,AL,Alabama
457,Geneva,AL,Alabama
458,Georgiana,AL,Alabama
459,Geraldine,AL,Alabama
460,Gilbertown,AL,Alabama
461,Glen Allen,AL,Alabama
462,Glenwood,AL,Alabama
463,Goodsprings,AL,Alabama
464,Goodwater,AL,Alabama
465,Goodway,AL,Alabama
466,Gordo,AL,Alabama
467,Gordon,AL,Alabama
468,Goshen,AL,Alabama
469,Grady,AL,Alabama
470,Graham,AL,Alabama
471,Grand Bay,AL,Alabama
472,Grant,AL,Alabama
473,Graysville,AL,Alabama
474,Green Pond,AL,Alabama
475,Greensboro,AL,Alabama
476,Greenville,AL,Alabama
477,Grove Hill,AL,Alabama
478,Groveoak,AL,Alabama
479,Guin,AL,Alabama
480,Gulf Shores,AL,Alabama
481,Guntersville,AL,Alabama
482,Gurley,AL,Alabama
483,Hackleburg,AL,Alabama
484,Haleyville,AL,Alabama
485,Hamilton,AL,Alabama
486,Hanceville,AL,Alabama
487,Hardaway,AL,Alabama
488,Harpersville,AL,Alabama
489,Hartford,AL,Alabama
490,Hartselle,AL,Alabama
491,Harvest,AL,Alabama
492,Hatchechubbee,AL,Alabama
493,Hayden,AL,Alabama
494,Hayneville,AL,Alabama
495,Hazel Green,AL,Alabama
496,Headland,AL,Alabama
497,Heflin,AL,Alabama
498,Helena,AL,Alabama
499,Henagar,AL,Alabama
500,Higdon,AL,Alabama
501,Highland Home,AL,Alabama
502,Hillsboro,AL,Alabama
503,Hodges,AL,Alabama
504,Hollins,AL,Alabama
505,Holly Pond,AL,Alabama
506,Hollytree,AL,Alabama
507,Hollywood,AL,Alabama
508,Holy Trinity,AL,Alabama
509,Honoraville,AL,Alabama
510,Hope Hull,AL,Alabama
511,Horton,AL,Alabama
512,Houston,AL,Alabama
513,Huntsville,AL,Alabama
514,Hurtsboro,AL,Alabama
515,Huxford,AL,Alabama
516,Ider,AL,Alabama
517,Irvington,AL,Alabama
518,Jachin,AL,Alabama
519,Jack,AL,Alabama
520,Jackson,AL,Alabama
521,Jacksons Gap,AL,Alabama
522,Jacksonville,AL,Alabama
523,Jasper,AL,Alabama
524,Jefferson,AL,Alabama
525,Jemison,AL,Alabama
526,Jones,AL,Alabama
527,Joppa,AL,Alabama
528,Kansas,AL,Alabama
529,Kellerman,AL,Alabama
530,Kellyton,AL,Alabama
531,Kennedy,AL,Alabama
532,Kent,AL,Alabama
533,Killen,AL,Alabama
534,Kimberly,AL,Alabama
535,Kinston,AL,Alabama
536,Knoxville,AL,Alabama
537,Laceys Spring,AL,Alabama
538,Lafayette,AL,Alabama
539,Lanett,AL,Alabama
540,Langston,AL,Alabama
541,Lapine,AL,Alabama
542,Lawley,AL,Alabama
543,Leeds,AL,Alabama
544,Leesburg,AL,Alabama
545,Leighton,AL,Alabama
546,Lenox,AL,Alabama
547,Leroy,AL,Alabama
548,Lester,AL,Alabama
549,Letohatchee,AL,Alabama
550,Lexington,AL,Alabama
551,Lillian,AL,Alabama
552,Lincoln,AL,Alabama
553,Linden,AL,Alabama
554,Lineville,AL,Alabama
555,Lisman,AL,Alabama
556,Little River,AL,Alabama
557,Livingston,AL,Alabama
558,Loachapoka,AL,Alabama
559,Lockhart,AL,Alabama
560,Locust Fork,AL,Alabama
561,Logan,AL,Alabama
562,Louisville,AL,Alabama
563,Lower Peach Tree,AL,Alabama
564,Lowndesboro,AL,Alabama
565,Loxley,AL,Alabama
566,Luverne,AL,Alabama
567,Lynn,AL,Alabama
568,Madison,AL,Alabama
569,Magnolia,AL,Alabama
570,Magnolia Springs,AL,Alabama
571,Malcolm,AL,Alabama
572,Malvern,AL,Alabama
573,Maplesville,AL,Alabama
574,Marbury,AL,Alabama
575,Margaret,AL,Alabama
576,Marion,AL,Alabama
577,Marion Junction,AL,Alabama
578,Mathews,AL,Alabama
579,Maylene,AL,Alabama
580,Mc Calla,AL,Alabama
581,Mc Intosh,AL,Alabama
582,Mc Kenzie,AL,Alabama
583,Mc Shan,AL,Alabama
584,Mc Williams,AL,Alabama
585,Megargel,AL,Alabama
586,Melvin,AL,Alabama
587,Mentone,AL,Alabama
588,Meridianville,AL,Alabama
589,Mexia,AL,Alabama
590,Midland City,AL,Alabama
591,Midway,AL,Alabama
592,Millbrook,AL,Alabama
593,Millerville,AL,Alabama
594,Millport,AL,Alabama
595,Millry,AL,Alabama
596,Minter,AL,Alabama
597,Mobile,AL,Alabama
598,Monroeville,AL,Alabama
599,Montevallo,AL,Alabama
600,Montgomery,AL,Alabama
601,Montrose,AL,Alabama
602,Moody,AL,Alabama
603,Mooresville,AL,Alabama
604,Morris,AL,Alabama
605,Morvin,AL,Alabama
606,Moulton,AL,Alabama
607,Moundville,AL,Alabama
608,Mount Hope,AL,Alabama
609,Mount Meigs,AL,Alabama
610,Mount Olive,AL,Alabama
611,Mount Vernon,AL,Alabama
612,Mulga,AL,Alabama
613,Munford,AL,Alabama
614,Muscadine,AL,Alabama
615,Muscle Shoals,AL,Alabama
616,Myrtlewood,AL,Alabama
617,Nanafalia,AL,Alabama
618,Natural Bridge,AL,Alabama
619,Nauvoo,AL,Alabama
620,Needham,AL,Alabama
621,New Brockton,AL,Alabama
622,New Castle,AL,Alabama
623,New Hope,AL,Alabama
624,New Market,AL,Alabama
625,Newbern,AL,Alabama
626,Newton,AL,Alabama
627,Newville,AL,Alabama
628,Normal,AL,Alabama
629,Northport,AL,Alabama
630,Notasulga,AL,Alabama
631,Oak Hill,AL,Alabama
632,Oakman,AL,Alabama
633,Odenville,AL,Alabama
634,Ohatchee,AL,Alabama
635,Oneonta,AL,Alabama
636,Opelika,AL,Alabama
637,Opp,AL,Alabama
638,Orange Beach,AL,Alabama
639,Orrville,AL,Alabama
640,Owens Cross Roads,AL,Alabama
641,Oxford,AL,Alabama
642,Ozark,AL,Alabama
643,Paint Rock,AL,Alabama
644,Palmerdale,AL,Alabama
645,Panola,AL,Alabama
646,Pansey,AL,Alabama
647,Parrish,AL,Alabama
648,Pelham,AL,Alabama
649,Pell City,AL,Alabama
650,Pennington,AL,Alabama
651,Perdido,AL,Alabama
652,Perdue Hill,AL,Alabama
653,Perote,AL,Alabama
654,Peterman,AL,Alabama
655,Peterson,AL,Alabama
656,Petrey,AL,Alabama
657,Phenix City,AL,Alabama
658,Phil Campbell,AL,Alabama
659,Piedmont,AL,Alabama
660,Pike Road,AL,Alabama
661,Pinckard,AL,Alabama
662,Pine Apple,AL,Alabama
663,Pine Hill,AL,Alabama
664,Pine Level,AL,Alabama
665,Pinson,AL,Alabama
666,Pisgah,AL,Alabama
667,Pittsview,AL,Alabama
668,Plantersville,AL,Alabama
669,Pleasant Grove,AL,Alabama
670,Point Clear,AL,Alabama
671,Prattville,AL,Alabama
672,Princeton,AL,Alabama
673,Quinton,AL,Alabama
674,Ragland,AL,Alabama
675,Rainbow City,AL,Alabama
676,Rainsville,AL,Alabama
677,Ralph,AL,Alabama
678,Ramer,AL,Alabama
679,Ranburne,AL,Alabama
680,Randolph,AL,Alabama
681,Range,AL,Alabama
682,RBC,AL,Alabama
683,Red Bay,AL,Alabama
684,Red Level,AL,Alabama
685,Reform,AL,Alabama
686,Remlap,AL,Alabama
687,Repton,AL,Alabama
688,River Falls,AL,Alabama
689,Riverside,AL,Alabama
690,Roanoke,AL,Alabama
691,Robertsdale,AL,Alabama
692,Rockford,AL,Alabama
693,Rogersville,AL,Alabama
694,Russellville,AL,Alabama
695,Rutledge,AL,Alabama
696,Ryland,AL,Alabama
697,Safford,AL,Alabama
698,Saginaw,AL,Alabama
699,Saint Elmo,AL,Alabama
700,Saint Stephens,AL,Alabama
701,Salem,AL,Alabama
702,Samantha,AL,Alabama
703,Samson,AL,Alabama
704,Saraland,AL,Alabama
705,Sardis,AL,Alabama
706,Satsuma,AL,Alabama
707,Sawyerville,AL,Alabama
708,Sayre,AL,Alabama
709,Scottsboro,AL,Alabama
710,Seale,AL,Alabama
711,Section,AL,Alabama
712,Selma,AL,Alabama
713,Seminole,AL,Alabama
714,Semmes,AL,Alabama
715,Shannon,AL,Alabama
716,Sheffield,AL,Alabama
717,Shelby,AL,Alabama
718,Shorter,AL,Alabama
719,Shorterville,AL,Alabama
720,Silas,AL,Alabama
721,Siluria,AL,Alabama
722,Silverhill,AL,Alabama
723,Sipsey,AL,Alabama
724,Skipperville,AL,Alabama
725,Slocomb,AL,Alabama
726,Smiths Station,AL,Alabama
727,Somerville,AL,Alabama
728,Spanish Fort,AL,Alabama
729,Spring Garden,AL,Alabama
730,Springville,AL,Alabama
731,Spruce Pine,AL,Alabama
732,Stanton,AL,Alabama
733,Stapleton,AL,Alabama
734,Steele,AL,Alabama
735,Sterrett,AL,Alabama
736,Stevenson,AL,Alabama
737,Stockton,AL,Alabama
738,Sulligent,AL,Alabama
739,Sumiton,AL,Alabama
740,Summerdale,AL,Alabama
741,Sunflower,AL,Alabama
742,Sweet Water,AL,Alabama
743,Sycamore,AL,Alabama
744,Sylacauga,AL,Alabama
745,Sylvania,AL,Alabama
746,Talladega,AL,Alabama
747,Tallassee,AL,Alabama
748,Tanner,AL,Alabama
749,Theodore,AL,Alabama
750,Thomaston,AL,Alabama
751,Thomasville,AL,Alabama
752,Thorsby,AL,Alabama
753,Tibbie,AL,Alabama
754,Titus,AL,Alabama
755,Toney,AL,Alabama
756,Town Creek,AL,Alabama
757,Townley,AL,Alabama
758,Toxey,AL,Alabama
759,Trafford,AL,Alabama
760,Trenton,AL,Alabama
761,Trinity,AL,Alabama
762,Troy,AL,Alabama
763,Trussville,AL,Alabama
764,Tuscaloosa,AL,Alabama
765,Tuscumbia,AL,Alabama
766,Tuskegee,AL,Alabama
767,Tuskegee Institute,AL,Alabama
768,Tyler,AL,Alabama
769,Union Grove,AL,Alabama
770,Union Springs,AL,Alabama
771,Uniontown,AL,Alabama
772,Uriah,AL,Alabama
773,Valhermoso Springs,AL,Alabama
774,Valley,AL,Alabama
775,Valley Head,AL,Alabama
776,Vance,AL,Alabama
777,Vandiver,AL,Alabama
778,Verbena,AL,Alabama
779,Vernon,AL,Alabama
780,Vina,AL,Alabama
781,Vincent,AL,Alabama
782,Vinegar Bend,AL,Alabama
783,Vinemont,AL,Alabama
784,Vredenburgh,AL,Alabama
785,Wadley,AL,Alabama
786,Wagarville,AL,Alabama
787,Walnut Grove,AL,Alabama
788,Ward,AL,Alabama
789,Warrior,AL,Alabama
790,Waterloo,AL,Alabama
791,Watson,AL,Alabama
792,Wattsville,AL,Alabama
793,Waverly,AL,Alabama
794,Weaver,AL,Alabama
795,Webb,AL,Alabama
796,Wedowee,AL,Alabama
797,Wellington,AL,Alabama
798,Weogufka,AL,Alabama
799,West Blocton,AL,Alabama
800,West Greene,AL,Alabama
801,Westover,AL,Alabama
802,Wetumpka,AL,Alabama
803,Whatley,AL,Alabama
804,Wilmer,AL,Alabama
805,Wilsonville,AL,Alabama
806,Wilton,AL,Alabama
807,Winfield,AL,Alabama
808,Wing,AL,Alabama
809,Woodland,AL,Alabama
810,Woodstock,AL,Alabama
811,Woodville,AL,Alabama
812,York,AL,Alabama
813,Apo,AP,US Armed Forces Pacific
814,DPO,AP,US Armed Forces Pacific
815,FPO,AP,US Armed Forces Pacific
816,Adona,AR,Arkansas
817,Alexander,AR,Arkansas
818,Alicia,AR,Arkansas
819,Alix,AR,Arkansas
820,Alleene,AR,Arkansas
821,Alma,AR,Arkansas
822,Almyra,AR,Arkansas
823,Alpena,AR,Arkansas
824,Alpine,AR,Arkansas
825,Altheimer,AR,Arkansas
826,Altus,AR,Arkansas
827,Amagon,AR,Arkansas
828,Amity,AR,Arkansas
829,Antoine,AR,Arkansas
830,Arkadelphia,AR,Arkansas
831,Arkansas City,AR,Arkansas
832,Armorel,AR,Arkansas
833,Ash Flat,AR,Arkansas
834,Ashdown,AR,Arkansas
835,Atkins,AR,Arkansas
836,Aubrey,AR,Arkansas
837,Augusta,AR,Arkansas
838,Austin,AR,Arkansas
839,Avoca,AR,Arkansas
840,Bald Knob,AR,Arkansas
841,Banks,AR,Arkansas
842,Barling,AR,Arkansas
843,Barton,AR,Arkansas
844,Bassett,AR,Arkansas
845,Batesville,AR,Arkansas
846,Bauxite,AR,Arkansas
847,Bay,AR,Arkansas
848,Bearden,AR,Arkansas
849,Beaver,AR,Arkansas
850,Bee Branch,AR,Arkansas
851,Beebe,AR,Arkansas
852,Beech Grove,AR,Arkansas
853,Beedeville,AR,Arkansas
854,Beirne,AR,Arkansas
855,Bella Vista,AR,Arkansas
856,Belleville,AR,Arkansas
857,Ben Lomond,AR,Arkansas
858,Benton,AR,Arkansas
859,Bentonville,AR,Arkansas
860,Bergman,AR,Arkansas
861,Berryville,AR,Arkansas
862,Bexar,AR,Arkansas
863,Big Flat,AR,Arkansas
864,Bigelow,AR,Arkansas
865,Biggers,AR,Arkansas
866,Biscoe,AR,Arkansas
867,Bismarck,AR,Arkansas
868,Black Oak,AR,Arkansas
869,Black Rock,AR,Arkansas
870,Blevins,AR,Arkansas
871,Blue Mountain,AR,Arkansas
872,Bluff City,AR,Arkansas
873,Bluffton,AR,Arkansas
874,Blytheville,AR,Arkansas
875,Board Camp,AR,Arkansas
876,Boles,AR,Arkansas
877,Bonnerdale,AR,Arkansas
878,Bono,AR,Arkansas
879,Booneville,AR,Arkansas
880,Bradford,AR,Arkansas
881,Bradley,AR,Arkansas
882,Branch,AR,Arkansas
883,Brickeys,AR,Arkansas
884,Briggsville,AR,Arkansas
885,Brinkley,AR,Arkansas
886,Brockwell,AR,Arkansas
887,Brookland,AR,Arkansas
888,Bryant,AR,Arkansas
889,Buckner,AR,Arkansas
890,Bull Shoals,AR,Arkansas
891,Burdette,AR,Arkansas
892,Cabot,AR,Arkansas
893,Caddo Gap,AR,Arkansas
894,Caldwell,AR,Arkansas
895,Cale,AR,Arkansas
896,Calico Rock,AR,Arkansas
897,Calion,AR,Arkansas
898,Camden,AR,Arkansas
899,Camp,AR,Arkansas
900,Canehill,AR,Arkansas
901,Caraway,AR,Arkansas
902,Carlisle,AR,Arkansas
903,Carthage,AR,Arkansas
904,Casa,AR,Arkansas
905,Cash,AR,Arkansas
906,Casscoe,AR,Arkansas
907,Cave City,AR,Arkansas
908,Cave Springs,AR,Arkansas
909,Cecil,AR,Arkansas
910,Cedarville,AR,Arkansas
911,Center Ridge,AR,Arkansas
912,Centerton,AR,Arkansas
